ANIO,MES,BARRIO,USO,ESTRATO,PROMEDIO,INMUEBLES
2016,08,La Rambla,Residencial,5,11.79,602
2018,03,Puerta del Sol,Residencial,3,7.34,985
2016,10,Vereda Alto del Naranjo,Oficial,Oficial,7.5,2
2016,01,Centenario,Rural,2,20.69,13
2016,11,La Rambla,Servicios Especiales,Servicios Especiales,64.89,9
2018,07,El Bosque,Comercial,Comercial,10.42,180
2016,09,El Trebol,Industrial,Industrial,383,1
2017,03,Velez,Comercial,Comercial,10.94,51
2016,12,Vereda La Trinidad,Rural,4,17.77,13
2018,01,Panorama,Residencial,2,14.24,219
2016,07,Granjas de Estambul,Residencial,2,8,2
2016,10,Vereda La Trinidad,Residencial,6,19.4,10
2017,12,Estambul,Rural,1,11.22,9
2016,02,VillaCarmenza,Residencial,3,14.8,5
2017,04,Vereda La Cabaña,Servicios Especiales,Servicios Especiales,120,2
2018,02,Minitas,Servicios Especiales,Servicios Especiales,1,2
2016,09,Bengala,Comercial,Comercial,4,1
2016,06,San Jose,Residencial,1,10,1
2017,02,San Jose,Residencial,3,14.83,115
2017,02,Vereda La Cabaña,Comercial,Comercial,33.82,11
2017,02,Cerros de la Alhambra,Residencial,4,21,1
2018,03,Fanny Gonzalez,Residencial,1,18,1
2017,09,Lusitania,Residencial,3,10.82,306
2016,11,Colon,Industrial,Industrial,53.5,2
2017,04,Ciudadela La Linda,Residencial,1,13.36,11
2018,02,Vereda Santa Clara,Rural,3,0.2,5
2018,03,Vereda Cuchilla de los Santa,Rural,1,12,20
2017,08,El Campin,Residencial,2,20.6,5
2017,01,Vereda Guacas,Rural,5,0,1
2016,01,VillaLuz,Residencial,3,14.81,77
2017,08,San Jorge,Residencial,5,7.78,85
2017,06,Ciudadela La Linda,Oficial,Oficial,25.5,2
2017,04,Las Americas,Suministro a Constru,Suministro a Constru,12,1
2016,04,Vereda Manzanares,Rural,1,9,41
2016,05,Los Cedros,Residencial,4,3,1
2016,10,Alta Suiza,Comercial,Comercial,10.99,134
2016,01,Vereda Morrogacho,Rural,1,15.31,26
2016,05,Laureles,Suministro a Constru,Suministro a Constru,8,2
2017,02,Vereda Manzanares,Rural,3,6.33,3
2016,01,El Sol,Residencial,4,11.69,700
2016,11,Milan,Suministro a Constru,Suministro a Constru,150.67,3
2017,06,Kennedy,Oficial,Oficial,22,4
2018,07,Chipre,Residencial,4,9.82,2304
2017,03,Vereda El Guineo,Rural,1,12.33,3
2017,12,Fanny Gonzalez,Oficial,Oficial,10,2
2018,02,La Carola,Residencial,2,14.7,382
2016,04,Vereda Bajo Tablazo,Oficial,Oficial,25,2
2017,07,Vereda El Rosario,Industrial,Industrial,21.5,4
2016,11,Belen,Servicios Especiales,Servicios Especiales,67.56,9
2017,06,Vereda Hoyo Frio,Oficial,Oficial,11,1
2017,06,Velez,Residencial,3,13.15,337
2016,08,Santa Helena - Conjunto La Estacion,Servicios Especiales,Servicios Especiales,103.4,5
2016,10,Aranjuez,Residencial,2,10.63,71
2017,11,Topacio,Residencial,2,6,2
2016,09,Cerros de la Alhambra,Suministro a Constru,Suministro a Constru,23,1
2016,06,Morrogacho,Residencial,4,12.12,78
2018,05,Morrogacho,Residencial,1,13.71,49
2018,01,Cerros de la Alhambra,Residencial,4,24,1
2016,07,La Francia,Residencial,4,15.72,29
2016,01,Persia,Residencial,2,13.2,298
2016,04,Persia,Residencial,3,8.24,184
2016,03,Persia,Residencial,1,11.48,88
2017,11,Chachafruto,Residencial,2,19.29,7
2016,02,Vereda Java,Industrial,Industrial,2.33,3
2016,05,Vereda Santa Clara,Industrial,Industrial,1,1
2018,06,Vereda San Peregrino,Oficial,Oficial,26.25,4
2018,02,Vereda Bajo Tablazo,Rural,3,14.29,78
2018,04,Chachafruto,Residencial,6,13.9,49
2018,02,Cerro de Oro,Residencial,6,135.67,3
2018,05,Vereda Bajo Corinto,Residencial,3,15.5,2
2016,06,20 de julio,Residencial,1,15.02,216
2016,09,Altos de Granada,Residencial,3,10.61,197
2017,03,Asis,Residencial,1,7.96,27
2017,11,Bosconia,Residencial,1,10.68,34
2017,06,Vereda La Siria,Rural,4,8,2
2018,05,La Enea,Oficial,Oficial,46,13
2017,11,Arboleda,Residencial,1,15,1
2017,09,Residencias Manizales,Residencial,4,11.67,645
2018,05,Vereda El Arenillo,Comercial,Comercial,117.67,3
2017,05,Vereda Mal Paso,Rural,4,12,1
2017,04,Viveros,Residencial,3,16.07,282
2018,01,La Florida,Suministro a Constru,Suministro a Constru,11.5,2
2016,02,La Argentina,Servicios Especiales,Servicios Especiales,7,2
2018,04,Caserio La Enea,Comercial,Comercial,2,1
2017,09,Nuevo Horizontes,Residencial,2,9.67,3
2016,02,Zona Industrial,Residencial,1,6,1
2016,02,El Bosque,Oficial,Oficial,293.25,4
2016,02,Vereda Quiebra de Velez,Oficial,Oficial,8,1
2016,09,Vereda La Trinidad,Rural,2,21,18
2016,10,Los Agustinos,Residencial,3,12.04,325
2016,01,Niño Jesus de Praga,Residencial,2,39,1
2016,04,Uribe,Residencial,5,8.74,31
2016,12,Vereda Farallones,Rural,3,10,1
2016,04,La Enea,Residencial,4,9.45,500
2016,05,Centro,Servicios Especiales,Servicios Especiales,37.43,23
2017,06,Vereda Java,Rural,3,7,10
2017,03,Estambul,Rural,1,10.33,9
2017,04,Tejares,Residencial,4,14.5,2
2017,03,Vereda Hoyo Frio,Oficial,Oficial,23,1
2016,07,San Joaquin,Residencial,1,10.87,15
2017,12,Castilla,Residencial,3,2.5,2
2016,09,Vereda El Rosario,Industrial,Industrial,21.25,4
2018,02,Estambul,Rural,3,11.78,9
2018,01,Persia,Suministro a Constru,Suministro a Constru,21,1
2016,02,Cervantes,Residencial,1,13.45,198
2016,11,La Avanzada,Residencial,2,16.9,58
2017,05,Bosques del Norte,Oficial,Oficial,45.17,6
2016,07,CampoAmor,Residencial,4,7.59,34
2017,02,Betania,Residencial,2,14.89,66
2016,12,Galan,Oficial,Oficial,7.5,4
2016,03,Vereda Cuchilla de los Santa,Rural,1,10.33,15
2018,02,Vereda El Arenillo,Servicios Especiales,Servicios Especiales,33,1
2016,11,El Bosque,Residencial,4,14.08,96
2016,11,Vereda Patio Bonito,Oficial,Oficial,13,1
2016,03,Fanny Gonzalez,Residencial,3,11.34,164
2017,07,Vereda La Pola,Rural,4,19.75,4
2017,07,Arboleda,Residencial,5,10.72,279
2016,03,Vereda Manzanares,Rural,3,4.33,3
2016,04,Isabella,Residencial,2,11.45,99
2016,12,Chachafruto,Residencial,2,19.29,7
2017,10,Alta Suiza,Industrial,Industrial,2927.13,8
2017,11,las Colinas,Residencial,3,13.42,617
2016,10,las Delicias,Residencial,2,15.66,204
2017,04,La Argentina,Comercial,Comercial,13.41,44
2016,11,Aranjuez,Comercial,Comercial,17.59,17
2017,01,CampoHermoso (Univ. Mzles),Residencial,2,18.56,9
2016,11,Santana,Residencial,1,14,1
2018,04,Fatima,Residencial,3,13.89,1180
2018,05,CampoHermoso (Univ. Mzles),Comercial,Comercial,19.13,152
2016,01,Vereda Cueva Santa,Oficial,Oficial,15,1
2016,01,Chipre,Residencial,4,10.88,2110
2017,09,SanCancio,Suministro a Constru,Suministro a Constru,41.5,2
2016,08,El Sol,Suministro a Constru,Suministro a Constru,0,1
2018,07,Hoyo Frio,Residencial,1,5,1
2018,03,Minitas,Residencial,1,14,5
2017,11,Los Rosales,Oficial,Oficial,138,3
2017,12,Viveros,Oficial,Oficial,50,3
2016,10,Asturias,Residencial,2,9,3
2017,12,Vereda El Arenillo,Rural,4,11.69,13
2017,02,Los Rosales,Residencial,5,10.88,173
2017,08,Vereda La Francia,Rural,2,7.94,17
2018,07,San Ignacio,Residencial,2,15.36,168
2016,04,Las Americas,Residencial,5,25,7
2016,06,El Trebol,Residencial,6,13.56,415
2018,01,Vereda Cuchilla del Salado,Comercial,Comercial,102.29,7
2018,06,Vereda La China,Comercial,Comercial,6,1
2016,06,La Toscana,Oficial,Oficial,445.6,5
2016,02,Los Cedros,Comercial,Comercial,26.88,8
2016,01,Vereda La Pola,Rural,2,19.75,8
2017,07,Vereda La Siria,Servicios Especiales,Servicios Especiales,89,1
2018,05,San Marcel,Suministro a Constru,Suministro a Constru,15.67,3
2017,02,Vereda Bajo Tablazo,Comercial,Comercial,35.78,9
2018,03,Vereda Cueva Santa,Oficial,Oficial,26,1
2016,02,Alhambra,Residencial,3,6,1
2016,05,Las Americas,Oficial,Oficial,89.2,5
2016,10,Laureles,Residencial,5,9.77,674
2017,02,Castellana,Residencial,4,10.41,78
2017,06,Bella Montaña (Hosp G. - Esc),Oficial,Oficial,46.5,2
2018,03,Vereda Quiebra de Velez,Rural,5,8,1
2017,05,Minitas,Residencial,1,16,5
2016,11,Prado,Residencial,1,9,2
2017,07,Ciudadela La Linda,Residencial,3,6.43,7
2017,10,Vereda Minitas,Rural,4,9.5,2
2016,10,Lleras,Oficial,Oficial,70,1
2016,08,Vereda Java,Rural,3,8.67,9
2016,10,Camelia,Comercial,Comercial,26.53,30
2017,03,Sinai,Residencial,2,10.25,706
2017,05,Arboleda,Residencial,5,11.31,278
2016,02,las Colinas,Suministro a Constru,Suministro a Constru,3,1
2016,11,Peralonso,Comercial,Comercial,22.67,3
2016,08,La Florida,Residencial,1,9.22,27
2017,01,La Asuncion,Residencial,3,12.69,706
2017,08,Vereda Minitas,Rural,4,13.5,2
2017,01,Residencias Manizales,Residencial,4,10.85,644
2016,03,Colon,Industrial,Industrial,62.5,2
2016,09,Estambul,Residencial,2,10.78,65
2016,03,Las Americas,Oficial,Oficial,99.8,5
2016,05,PaloNegro,Residencial,4,12.36,134
2018,03,Residencias Manizales,Residencial,5,7.87,156
2017,12,Milan,Servicios Especiales,Servicios Especiales,19.55,11
2017,05,La Isla,Residencial,1,10.98,114
2018,02,Fundadores,Residencial,3,15.3,324
2017,06,La Carola,Oficial,Oficial,57,2
2018,03,Vereda Minitas,Industrial,Industrial,32.67,3
2018,02,Morrogacho,Rural,2,10.4,10
2016,05,Arrayanes,Residencial,1,12.51,73
2016,04,Vereda Hoyo Frio,Rural,4,17,4
2016,12,Arboleda,Servicios Especiales,Servicios Especiales,76.86,7
2018,05,La Leonora,Suministro a Constru,Suministro a Constru,70,1
2018,03,San Jose,Servicios Especiales,Servicios Especiales,8,3
2016,08,Vereda Cuchilla del Salado,Rural,3,13.42,73
2018,01,Vereda Alto del Naranjo,Comercial,Comercial,119,1
2017,05,Vereda Patio Bonito,Rural,1,13.1,20
2018,01,Alta Suiza,Suministro a Constru,Suministro a Constru,63,1
2017,03,Sierra Morena,Residencial,2,6.71,7
2017,04,Alhambra,Residencial,6,14.48,285
2017,10,CampoAmor,Residencial,4,7.29,34
2017,08,20 de julio,Oficial,Oficial,202,1
2017,01,La Enea,Residencial,4,10.45,500
2016,01,Cerros de la Alhambra,Servicios Especiales,Servicios Especiales,47,3
2018,05,Vereda La Trinidad,Suministro a Constru,Suministro a Constru,17.24,25
2017,12,Las Americas,Comercial,Comercial,11.8,55
2016,07,Hoyo Frio,Residencial,1,13,1
2018,02,San Sebastian(IV Etapa),Comercial,Comercial,1.33,3
2018,03,La Toscana,Residencial,2,12.35,131
2016,11,Arrayanes,Residencial,1,11.35,74
2017,12,Vereda La Linda,Residencial,3,19.44,9
2016,10,El Carmen,Residencial,2,15.34,458
2016,10,Vereda Java,Rural,4,14,2
2017,04,Vereda La Argelia,Residencial,3,29,1
2017,07,Asturias,Rural,2,20.67,6
2016,12,Vereda Guacas,Rural,3,18.27,15
2017,10,Vereda Santa Clara,Rural,3,0.8,5
2018,07,Asturias,Residencial,2,6,3
2018,05,Alhambra,Residencial,4,53,1
2018,05,Vereda La Cabaña,Industrial,Industrial,16.14,7
2017,09,La Estrella,Residencial,6,9.38,154
2016,11,Caserio La Enea,Residencial,4,7.91,35
2016,02,Vereda Bajo Tablazo,Rural,3,17.29,66
2018,03,Milan,Residencial,6,8.08,470
2016,04,Corinto Urbano,Residencial,3,0,1
2016,04,Cervantes,Comercial,Comercial,18.2,15
2017,08,Altos de Capri,Residencial,3,7.54,37
2017,07,San Jose,Oficial,Oficial,94.25,12
2018,05,Villa Kempis,Residencial,2,4,1
2016,04,CampoAmor,Residencial,4,7.47,34
2017,05,Vereda Alto Corinto,Rural,1,6,1
2017,10,San Cayetano,Residencial,1,10.09,11
2016,03,Vereda Cuchilla del Salado,Rural,3,14.24,72
2017,12,Belen,Servicios Especiales,Servicios Especiales,55.44,9
2016,02,Balcones de Chipre,Residencial,3,16,1
2016,06,las Colinas,Servicios Especiales,Servicios Especiales,35,1
2017,04,Vereda Bajo Corinto,Rural,1,14,2
2017,05,El Caribe,Servicios Especiales,Servicios Especiales,42.5,2
2016,09,Uribe,Residencial,1,19,1
2017,06,las Colinas,Residencial,3,12.5,616
2018,06,Vereda Cueva Santa,Rural,3,44,1
2017,12,Alferez Real,Suministro a Constru,Suministro a Constru,16,1
2017,06,La Cumbre,Residencial,2,11.25,741
2017,05,La Francia,Residencial,6,11.96,314
2018,06,Cervantes,Servicios Especiales,Servicios Especiales,8,1
2016,04,Parque Caldas,Residencial,3,2.5,2
2018,03,Cervantes,Comercial,Comercial,12.47,17
2017,10,Residencias Manizales,Industrial,Industrial,13,1
2016,10,Villapilar,Residencial,2,15.11,18
2016,08,Centenario,Residencial,1,14.49,81
2016,04,La Cumbre,Residencial,2,10.82,737
2016,08,Vereda La Aurora,Oficial,Oficial,8.33,3
2016,12,Persia,Residencial,2,11.49,303
2018,01,La Carola,Servicios Especiales,Servicios Especiales,19,1
2017,12,Persia,Residencial,2,10.23,300
2017,08,Arrayanes,Suministro a Constru,Suministro a Constru,0,1
2017,04,las Colinas,Servicios Especiales,Servicios Especiales,22,1
2017,11,Guamal,Industrial,Industrial,932,2
2018,02,Persia,Residencial,2,11.08,300
2017,07,Belen,Residencial,6,11.95,186
2018,03,Camilo Torres,Residencial,2,12.77,378
2016,05,El Caribe,Oficial,Oficial,103.25,4
2017,10,Kennedy,Oficial,Oficial,27.25,4
2017,03,Palogrande,Oficial,Oficial,188.54,24
2017,11,Palogrande,Servicios Especiales,Servicios Especiales,4,7
2017,12,Morrogacho,Residencial,2,14.25,157
2017,06,Velez,Residencial,2,3,1
2017,04,Vereda La Siria,Rural,1,7.42,12
2017,05,Estambul,Rural,2,15.06,32
2016,05,Betania,Residencial,3,11.12,295
2018,04,Vereda El Aventino,Oficial,Oficial,18.67,3
2017,01,Milan,Suministro a Constru,Suministro a Constru,128.67,3
2017,04,Kennedy,Residencial,3,12.37,260
2016,03,El Sol,Residencial,6,5.21,39
2018,04,Santa Helena - Conjunto La Estacion,Residencial,6,3,1
2017,09,Persia,Residencial,3,8.38,184
2018,05,Colseguros,Servicios Especiales,Servicios Especiales,13.33,3
2017,07,Centro,Residencial,6,9,15
2018,03,Zona Industrial,Residencial,2,19.85,46
2016,04,Vereda La Cabaña,Rural,1,6.14,102
2018,05,Vereda La China,Rural,5,7.5,2
2016,12,La Toscana,Comercial,Comercial,210.33,9
2017,12,Vereda La Cabaña,Industrial,Industrial,20.14,7
2017,07,Parque Castilla(Rincon Castilla),Residencial,3,3.05,55
2018,02,Altos de Granada,Residencial,3,10.99,199
2016,04,Vereda El Rosario,Suministro a Constru,Suministro a Constru,8,1
2016,03,Cervantes,Residencial,2,18.56,9
2016,08,Vereda Minitas,Rural,2,16.29,7
2016,09,Arboleda,Comercial,Comercial,14.63,43
2017,10,San Jorge,Suministro a Constru,Suministro a Constru,36,1
2016,05,La Toscana,Servicios Especiales,Servicios Especiales,10,1
2017,10,San Jose,Residencial,2,16.85,126
2018,06,El encuentro,Residencial,3,33.5,2
2018,01,Vereda Morrogacho,Rural,2,12.89,28
2016,09,las Colinas,Residencial,1,10.08,12
2016,07,La Argentina,Servicios Especiales,Servicios Especiales,15,2
2016,10,Vereda Alto del Naranjo,Rural,1,14.15,46
2016,08,Sierra Morena,Residencial,1,9.18,61
2016,01,Vereda Alto del Zarzo,Oficial,Oficial,17,1
2016,06,CampoAmor,Industrial,Industrial,32,1
2018,03,Camelia,Comercial,Comercial,18.73,33
2018,06,20 de julio,Comercial,Comercial,10.8,5
2018,04,El Trebol,Comercial,Comercial,6.87,15
2017,04,Chipre,Servicios Especiales,Servicios Especiales,5.75,4
2016,05,Residencias Manizales,Residencial,2,18,1
2017,05,CampoHermoso (Univ. Mzles),Servicios Especiales,Servicios Especiales,8,1
2017,11,El Porvenir,Residencial,1,14,1
2017,03,San Sebastian(III Etapa),Oficial,Oficial,77,1
2016,06,MalHabar,Residencial,2,12.67,70
2016,08,Vereda La Palma,Rural,1,10.34,47
2016,09,El Palmar,Residencial,4,6,1
2018,07,Estambul,Oficial,Oficial,4776.33,3
2017,10,Villapilar,Residencial,4,8.77,1976
2016,03,San Marcel,Comercial,Comercial,18.4,10
2016,10,Uribe,Residencial,3,11.62,506
2018,02,Vereda La Cabaña,Rural,2,11.32,157
2016,08,Castellana,Residencial,6,14.04,28
2017,07,Palogrande,Suministro a Constru,Suministro a Constru,12.67,3
2017,07,Topacio,Residencial,1,16.67,3
2016,08,Los Rosales,Comercial,Comercial,5.98,59
2017,06,Vereda Cuchilla de los Santa,Rural,2,11.21,29
2016,01,Isabella,Residencial,3,12.88,50
2017,03,Zona Industrial,Oficial,Oficial,861.5,4
2017,04,Vivienda Popular,Residencial,2,12.82,112
2017,10,Altos de Capri,Residencial,3,7.19,37
2017,08,Santa Helena - Conjunto La Estacion,Comercial,Comercial,51.21,39
2017,02,Villa Nueva,Residencial,3,8,3
2017,04,Vereda Cuchilla de los Santa,Rural,1,15.82,17
2016,10,Vereda La China,Oficial,Oficial,10.5,2
2017,11,Guamal,Residencial,1,14.25,4
2017,07,Versalles,Residencial,6,7.06,462
2018,05,Palermo,Comercial,Comercial,18.75,32
2018,05,Parque Castilla(Rincon Castilla),Residencial,3,5.4,55
2016,06,Vereda Alto Corinto,Residencial,1,9.58,149
2017,05,La Carola,Servicios Especiales,Servicios Especiales,23,1
2016,02,Palogrande,Residencial,5,12.21,24
2018,04,El Campin,Residencial,4,11.6,246
2016,10,El Sol,Residencial,2,17,1
2017,09,Vereda El Chuzo,Rural,3,3.25,12
2016,06,Uribe,Residencial,2,15.67,45
2016,06,El Carmen,Oficial,Oficial,53.25,4
2018,04,CampoAmor,Industrial,Industrial,40,1
2016,11,El Bosque,Residencial,3,14.43,1459
2018,02,Las Americas,Servicios Especiales,Servicios Especiales,29.75,4
2016,01,Quinta Hispania,Residencial,2,6.25,4
2016,07,Topacio,Residencial,1,20,2
2017,01,Lleras,Residencial,5,13,10
2016,06,Vereda Morrogacho,Rural,4,71,1
2017,04,Vereda Guacas,Rural,4,9.25,4
2016,06,Vereda Manzanares,Rural,5,9,1
2017,05,Jesus de la Buena Esperanza,Residencial,3,13.11,238
2016,03,La Asuncion,Oficial,Oficial,22.6,5
2017,12,Zona Industrial,Comercial,Comercial,51.37,73
2018,02,Colinas del Viento,Residencial,6,0,1
2018,02,Saenz,Residencial,3,7.69,13
2016,06,Corinto Urbano,Residencial,3,0,1
2016,08,Arboleda,Servicios Especiales,Servicios Especiales,108.86,7
2017,12,Corinto Urbano,Residencial,3,5,1
2017,10,Zona Industrial,Suministro a Constru,Suministro a Constru,0,1
2017,02,Zona Industrial,Residencial,2,17.98,46
2017,06,Morrogacho,Residencial,2,13.24,157
2016,06,Estambul,Oficial,Oficial,2843.25,4
2017,04,Puerta del Sol,Comercial,Comercial,6.5,2
2018,05,Camelia,Residencial,6,10.84,876
2016,03,Vereda La Violeta,Rural,3,12.88,8
2016,08,Fanny Gonzalez,Residencial,1,23,1
2016,04,Las Americas,Comercial,Comercial,11.15,55
2017,12,Vereda Bajo Tablazo,Rural,4,14.44,9
2016,07,Santana,Residencial,1,4,1
2017,09,La Enea,Residencial,2,13.45,119
2017,10,Bengala,Comercial,Comercial,8,1
2017,03,Vereda La Linda,Rural,5,8,1
2017,01,La Florida,Residencial,2,7.5,8
2016,06,Lusitania,Residencial,2,3.5,2
2018,05,Villa Julia,Residencial,1,8,1
2018,06,Ciudadela La Linda,Comercial,Comercial,8.5,4
2017,08,Palermo,Residencial,6,10.94,823
2016,09,Vereda Cascarero,Rural,1,5,2
2018,04,MalHabar,Servicios Especiales,Servicios Especiales,8,1
2016,06,San Joaquin,Comercial,Comercial,14.06,82
2016,02,Alta Suiza,Industrial,Industrial,2074.63,8
2016,08,El Caribe,Comercial,Comercial,15.57,7
2018,05,La Rambla,Oficial,Oficial,5,2
2016,03,Vereda La Siria,Rural,3,6,2
2017,09,Vereda Cuchilla del Salado,Servicios Especiales,Servicios Especiales,25,1
2017,02,Vereda Agua Bonita,Rural,4,276,1
2018,06,La Rambla,Residencial,5,10.59,606
2018,05,Bosques de Niza,Residencial,4,8.41,623
2017,03,Palogrande,Comercial,Comercial,13.44,210
2018,05,Cerro de Oro,Residencial,6,122.67,3
2016,06,Vereda La China,Comercial,Comercial,4,1
2017,12,Palogrande,Comercial,Comercial,12.9,210
2018,02,Prado,Residencial,1,0,1
2017,06,Vereda Bajo Tablazo,Rural,2,16.26,193
2016,06,Chipre,Industrial,Industrial,177.25,4
2017,08,Aranjuez,Comercial,Comercial,14.18,17
2018,04,El Trebol,Suministro a Constru,Suministro a Constru,27.67,3
2016,07,VillaCarmenza,Residencial,3,15,5
2016,07,Vereda Bajo Tablazo,Rural,1,14.88,91
2017,04,Cervantes,Servicios Especiales,Servicios Especiales,3,1
2018,02,Palermo,Residencial,6,10.85,845
2017,09,La Toscana,Residencial,3,9.84,179
2018,01,VillaCarmenza,Residencial,3,12.4,5
2016,12,Ciudadela La Linda,Rural,2,5,2
2018,01,Vereda Alto del Naranjo,Rural,1,11.67,49
2017,03,Panorama,Residencial,2,12.37,219
2017,02,CampoAmor,Residencial,1,19.4,10
2017,06,Asturias,Residencial,4,12.41,157
2017,02,Gonzalez,Residencial,1,12.8,66
2017,05,Sauces,Residencial,1,5.94,36
2017,07,VillaHermosa - La Playa,Residencial,2,12.94,1714
2016,02,Vereda Alto del Naranjo,Comercial,Comercial,73,1
2017,03,Los Alcazares,Residencial,3,16,2
2016,07,La Rambla,Residencial,2,12.22,9
2017,08,San Sebastian (I - II Etapa),Residencial,2,8.67,3
2016,10,Colombia,Residencial,5,8,1
2017,06,Chachafruto,Residencial,5,11,1
2016,07,Vereda Java,Rural,4,13,2
2017,08,Fatima,Servicios Especiales,Servicios Especiales,57,3
2017,03,Alta Suiza,Residencial,6,8.59,515
2017,03,Prado,Residencial,1,5,2
2017,02,Bosques de Niza,Residencial,4,10.25,463
2018,06,Alameda,Residencial,6,3,1
2017,07,Vereda La Cabaña,Industrial,Industrial,22,7
2016,12,San Marcel,Residencial,5,12.73,129
2018,02,Milan,Residencial,3,15,6
2017,02,Villa del Rio,Residencial,3,2,1
2017,12,Morrogacho,Residencial,1,15.45,47
2016,09,San Antonio,Oficial,Oficial,206.83,6
2018,06,Cervantes,Residencial,3,14.91,1282
2017,01,Bosconia,Residencial,1,12.09,34
2016,05,El Trebol,Residencial,2,17.5,2
2018,04,Vereda Alto del Naranjo,Rural,2,8.67,42
2018,01,Guayacanes,Comercial,Comercial,19.1,132
2016,08,Centro,Residencial,2,25,1
2018,02,Velez,Comercial,Comercial,11.3,53
2017,03,Vereda Agua Bonita,Rural,4,212,1
2016,01,Los Rosales,Residencial,4,12.17,111
2017,05,Vereda Bajo Corinto,Residencial,2,10.58,31
2017,01,Vereda El Rosario,Rural,4,28.63,27
2016,06,Vereda La Palma,Rural,3,10.67,21
2017,01,Palogrande,Residencial,6,10.85,281
2016,04,Vereda El Aventino,Servicios Especiales,Servicios Especiales,62,1
2016,08,Vereda La Violeta,Oficial,Oficial,37,1
2017,07,Vereda La Violeta,Rural,2,6.73,11
2016,12,La Enea,Servicios Especiales,Servicios Especiales,19.5,2
2018,02,La Argentina,Residencial,6,7.45,20
2017,07,Vereda La Cabaña,Rural,4,15.07,54
2016,01,Vereda La China,Industrial,Industrial,19.43,7
2016,05,Vereda El Aventino,Rural,2,14.94,67
2018,02,Vereda La China,Rural,3,11.53,15
2017,09,Colon,Residencial,3,19.95,313
2017,03,Solferino,Residencial,2,10.06,1090
2017,09,Vereda San Peregrino,Suministro a Constru,Suministro a Constru,5.33,3
2018,06,Lleras,Residencial,5,14.17,12
2016,09,Caserio La Enea,Residencial,4,8.69,35
2017,07,CampoAmor,Oficial,Oficial,38.33,3
2018,05,Vereda La Pola,Oficial,Oficial,44.5,2
2016,10,Guamal,Residencial,4,13.62,58
2017,12,Centenario,Residencial,4,8,1
2016,01,Vereda La Cabaña,Suministro a Constru,Suministro a Constru,55.33,3
2016,09,Vereda El Arenillo,Oficial,Oficial,220.33,3
2016,11,Vereda Alto del Zarzo,Industrial,Industrial,123,2
2017,12,Vereda La Palma,Industrial,Industrial,17,1
2016,09,Vereda Minitas,Rural,4,15.5,2
