ANIO,MES,BARRIO,USO,ESTRATO,PROMEDIO,INMUEBLES
2017,11,Vereda La Linda,Rural,5,15,1
2016,3,Chipre,Servicios Especiales,Servicios Especiales,5.33,3
2017,4,Colombia,Residencial,1,10.3,10
2017,3,Los Alcazares,Residencial,5,10.73,30
2016,5,Vereda Quiebra de Velez,Oficial,Oficial,61,1
2016,2,La Florida,Residencial,4,22.97,442
2018,7,Colon,Comercial,Comercial,22.54,434
2018,4,Vereda Santa Clara,Rural,3,2.8,5
2018,3,Solferino,Residencial,1,11.69,48
2016,9,MalHabar,Residencial,2,11.94,70
2016,1,Fundadores,Oficial,Oficial,64.6,10
2017,5,La Florida,Residencial,2,8.75,8
2016,12,Lusitania,Comercial,Comercial,7,1
2016,7,Vereda Minitas,Comercial,Comercial,30,1
2016,6,Pio XII,Residencial,3,25,1
2018,6,Santa Helena - Conjunto La Estacion,Residencial,6,2,1
2018,7,Asis,Comercial,Comercial,23,1
2018,6,Fatima,Servicios Especiales,Servicios Especiales,52.67,3
2016,8,Vereda El Arenillo,Rural,4,15.5,12
2017,3,Vereda Santa Clara,Rural,2,1.32,19
2018,2,Baja Suiza,Oficial,Oficial,62,1
2017,9,Bajo Prado,Residencial,3,11.2,176
2016,9,Vereda Cuchilla de los Santa,Rural,4,24,1
2017,3,Vereda San Peregrino,Rural,5,17.5,6
2016,3,Centenario,Oficial,Oficial,160.75,8
2016,7,Persia,Comercial,Comercial,3,3
2016,9,El Caribe,Servicios Especiales,Servicios Especiales,58.5,2
2018,3,Chipre,Residencial,5,6.85,26
2018,6,SanCancio,Servicios Especiales,Servicios Especiales,86.71,24
2017,1,Vereda Java,Rural,1,20.6,10
2016,3,Vereda La Linda,Residencial,4,8,1
2017,12,Santa Helena - Conjunto La Estacion,Residencial,2,14,6
2017,10,Residencias Manizales,Comercial,Comercial,6.4,40
2018,1,San Cayetano,Residencial,1,9.82,11
2016,3,Colon,Residencial,2,18.84,113
2017,7,Guamal,Industrial,Industrial,1364,2
2017,2,Vereda San Peregrino,Rural,1,10.95,78
2016,4,Vereda La Palma,Oficial,Oficial,1067,2
2017,10,Zona Industrial,Industrial,Industrial,1690.04,26
2017,6,Villa Café Etapas I - II,Residencial,3,9.98,455
2017,3,Belen,Comercial,Comercial,21.08,129
2018,6,Guamal,Industrial,Industrial,1352.5,2
2016,12,Peralonso,Comercial,Comercial,17.33,3
2017,1,San Jorge,Servicios Especiales,Servicios Especiales,686,2
2016,6,Vereda Manzanares,Oficial,Oficial,8,2
2017,12,La Francia,Industrial,Industrial,35,1
2016,8,Vereda Bajo Tablazo,Industrial,Industrial,24,7
2016,8,Cervantes,Residencial,1,11.52,196
2017,12,Vivienda Popular,Residencial,1,9.88,52
2018,3,Versalles,Residencial,3,11.45,74
2016,12,San Jorge,Residencial,3,11.49,569
2016,6,Minitas,Residencial,2,16.89,93
2016,2,San Jorge,Comercial,Comercial,16.38,53
2016,2,Vereda La China,Rural,3,22.47,15
2017,4,Vereda Cuchilla del Salado,Servicios Especiales,Servicios Especiales,13,1
2016,6,Nevado,Servicios Especiales,Servicios Especiales,51,1
2017,12,La Sultana,Residencial,1,9,1
2017,9,Vereda El Arenillo,Residencial,4,23,1
2017,1,Zona Industrial,Residencial,4,14,2
2017,7,Vereda El Arenillo,Rural,5,18.26,23
2016,11,Sacatin,Servicios Especiales,Servicios Especiales,6,1
2017,10,Viveros,Suministro a Constru,Suministro a Constru,7.5,2
2016,4,Cerros de la Alhambra,Residencial,6,19.98,198
2016,7,Bella Montaña (Hosp G. - Esc),Residencial,3,9.63,317
2018,5,CampoAmor,Residencial,3,13.53,1177
2017,10,La Asuncion,Residencial,3,12.59,716
2016,4,Los Cedros,Comercial,Comercial,13.38,8
2017,12,Los Agustinos,Servicios Especiales,Servicios Especiales,76,3
2017,10,Vereda Quiebra del Billar,Rural,1,10,3
2018,2,Minitas,Comercial,Comercial,28.62,13
2017,3,Colon,Oficial,Oficial,252.33,3
2017,2,Santa Helena - Conjunto La Estacion,Servicios Especiales,Servicios Especiales,93.6,5
2017,2,Campamento,Residencial,1,0,1
2017,5,Minitas,Oficial,Oficial,15.6,5
2016,1,Laureles,Suministro a Constru,Suministro a Constru,0,1
2016,4,Pio XII,Residencial,2,13.15,511
2016,6,Vereda El Arenillo,Rural,2,13.69,96
2016,9,Vereda La Violeta,Rural,3,16.29,7
2016,10,Vereda La Aurora,Comercial,Comercial,6,1
2016,1,Vereda La Violeta,Rural,1,5.5,10
2017,11,Residencias Manizales,Residencial,3,9.71,7
2017,9,Bengala,Comercial,Comercial,6,1
2016,9,El Carmen,Oficial,Oficial,133.5,4
2016,1,San Ignacio,Residencial,3,16.86,7
2016,5,Nuevo Horizontes,Residencial,2,8,2
2017,2,Belen,Comercial,Comercial,21.13,129
2016,12,Bajo Prado,Comercial,Comercial,11,3
2016,7,Uribe,Residencial,5,9.39,31
2017,10,Vereda Java,Rural,3,13.45,11
2016,1,Vereda La Aurora,Rural,4,0,1
2017,6,Los Alcazares,Residencial,1,13,1
2017,9,Santa Helena - Conjunto La Estacion,Residencial,4,7.82,229
2017,6,Centro,Servicios Especiales,Servicios Especiales,45.39,23
2016,2,El Palmar,Residencial,4,6,1
2016,6,Vereda La Linda,Rural,3,12.64,42
2018,2,Caserio La Enea,Comercial,Comercial,2,1
2017,2,Vereda La China,Rural,3,14.87,15
2018,2,San Ignacio,Residencial,3,17.71,7
2017,6,Vereda Cuchilla del Salado,Residencial,3,1,1
2016,10,Alta Suiza,Servicios Especiales,Servicios Especiales,18.43,23
2017,10,Vereda Cuchilla del Salado,Rural,2,11.8,198
2018,5,Vereda San Peregrino,Rural,4,16.11,28
2018,7,Centenario,Comercial,Comercial,27.08,13
2017,9,El Caribe,Oficial,Oficial,169.5,4
2018,4,Galan,Residencial,2,14.4,55
2016,4,Vereda La Argelia,Oficial,Oficial,15,1
2017,10,Vereda Bajo Corinto,Residencial,1,7.83,48
2016,5,Buenos Aires,Residencial,1,7,1
2017,8,La Leonora,Comercial,Comercial,12.02,58
2016,12,VillaHermosa - La Playa,Servicios Especiales,Servicios Especiales,2,2
2016,2,Baja Leonora,Comercial,Comercial,5.8,5
2016,8,Laureles,Residencial,5,10.38,674
2016,6,El Sol,Residencial,6,5.64,39
2018,1,San Sebastian(IV Etapa),Comercial,Comercial,1,3
2018,3,Vereda San Peregrino,Rural,2,15.82,113
2017,11,Vereda Alto del Naranjo,Oficial,Oficial,5.5,2
2017,1,Vereda El Arenillo,Rural,1,11.21,66
2017,7,San Cayetano,Oficial,Oficial,1,1
2018,6,Vereda Mal Paso,Rural,1,3.65,17
2016,4,Vereda Hoyo Frio,Rural,3,7.5,2
2017,11,Arboleda,Comercial,Comercial,12.63,43
2016,3,El Trebol,Industrial,Industrial,151,1
2017,5,Colinas del Viento,Residencial,6,62,1
2016,7,Centenario,Rural,2,15.85,13
2016,2,Milan,Suministro a Constru,Suministro a Constru,94,1
2018,4,Vereda La Linda,Rural,2,12.23,123
2017,10,Ciudadela La Linda,Residencial,1,13.27,11
2016,6,Tejares,Servicios Especiales,Servicios Especiales,8,1
2017,6,Minitas,Comercial,Comercial,21,13
2016,1,Vereda El Rosario,Rural,4,42.22,23
2016,6,Bengala,Servicios Especiales,Servicios Especiales,5,1
2018,4,Vereda Java,Rural,3,6.92,13
2016,11,Vereda Quiebra de Velez,Rural,2,14.03,35
2016,11,San Marcel,Comercial,Comercial,12.27,11
2017,11,Vereda Hoyo Frio,Industrial,Industrial,309.33,3
2017,7,Arrayanes,Residencial,4,7.83,93
2016,10,Bajo Prado,Residencial,3,10.58,175
2016,5,Panorama,Comercial,Comercial,1,1
2018,5,Vereda La Aurora,Industrial,Industrial,25.5,6
2016,11,Topacio,Residencial,2,4.5,2
2016,3,Bajo Prado,Comercial,Comercial,21,3
2016,5,San Jorge,Residencial,5,7.54,83
2018,2,Los Cedros,Suministro a Constru,Suministro a Constru,0,1
2016,8,Velez,Comercial,Comercial,9.1,50
2017,9,Isabella,Residencial,3,12.02,50
2017,3,CampoHermoso (Univ. Mzles),Comercial,Comercial,21.49,147
2017,4,Viveros,Suministro a Constru,Suministro a Constru,9.5,2
2016,9,Villapilar,Residencial,2,14.42,19
2016,10,CampoHermoso (Univ. Mzles),Suministro a Constru,Suministro a Constru,45,1
2017,2,Cervantes,Residencial,2,16.78,9
2016,11,Lusitania,Residencial,3,9.03,304
2016,6,Vereda Agua Bonita,Rural,2,11,10
2016,8,Guayacanes,Residencial,4,9,1
2017,10,Milan,Residencial,3,22.67,6
2017,3,La Toscana,Comercial,Comercial,207.33,9
2017,9,La Florida,Comercial,Comercial,130.8,5
2016,1,Colon,Residencial,2,22.63,113
2017,2,Uribe,Residencial,4,12.33,256
2018,2,CampoHermoso (Univ. Mzles),Residencial,2,16.7,10
2017,11,Vereda Bajo Tablazo,Servicios Especiales,Servicios Especiales,84.5,2
2017,1,Colombia,Residencial,2,14.13,108
2016,7,Vereda El Arenillo,Rural,1,11.22,65
2017,4,Vivienda Popular,Residencial,3,13.99,248
2017,1,La Francia,Comercial,Comercial,25.33,3
2016,4,Vereda Santa Clara,Rural,3,1,4
2018,5,Sacatin,Servicios Especiales,Servicios Especiales,4,1
2018,5,Vereda Cuchilla de los Santa,Rural,3,14.88,8
2017,1,Vereda Bajo Corinto,Residencial,3,9,2
2017,7,CampoAmor,Residencial,3,14.64,1171
2017,10,Prado,Residencial,2,0,1
2016,9,Chipre,Residencial,2,13.79,57
2016,2,Quinta Hispania,Residencial,2,10.25,4
2017,12,Vereda La Siria,Rural,1,7.92,12
2017,11,San Jorge,Residencial,1,30,1
2017,8,San Joaquin,Residencial,3,14.48,763
2017,11,Vereda Alto del Naranjo,Rural,1,10.31,49
2017,11,Vereda La Trinidad,Suministro a Constru,Suministro a Constru,13,19
2016,4,Fatima,Residencial,2,12.71,158
2018,6,Guamal,Residencial,3,10.61,1365
2016,3,Sierra Bonita,Residencial,6,13.1,101
2016,10,La Estrella,Residencial,6,9.74,154
2017,3,las Colinas,Servicios Especiales,Servicios Especiales,25,1
2017,1,Guamal,Residencial,3,10.43,1359
2017,3,Portal de los Alcazares,Comercial,Comercial,11,1
2017,10,Sacatin,Rural,1,9.5,4
2016,1,La Avanzada,Residencial,1,12.58,223
2017,1,Centro,Residencial,3,13.36,907
2017,12,San Jose,Servicios Especiales,Servicios Especiales,15.33,3
2016,7,Vereda Mal Paso,Rural,4,11,1
2016,3,Aranjuez,Servicios Especiales,Servicios Especiales,1.5,2
2018,2,El Caribe,Oficial,Oficial,174.75,4
2016,12,Vereda La Palma,Oficial,Oficial,1137.5,2
2017,3,Versalles,Residencial,1,9.86,7
2016,12,VillaHermosa - La Playa,Comercial,Comercial,11.9,20
2018,1,San Ignacio,Residencial,3,16.86,7
2016,11,Vereda La Violeta,Rural,3,13.57,7
2017,12,Baja Leonora,Residencial,1,19.75,12
2017,6,Persia,Suministro a Constru,Suministro a Constru,35,1
2016,5,Vereda Agua Bonita,Rural,5,3,1
2016,11,Hoyo Frio,Residencial,1,11,1
2016,12,Sacatin,Comercial,Comercial,5,2
2016,11,Velez,Comercial,Comercial,9.28,50
2018,2,Fatima,Oficial,Oficial,61,4
2016,12,San Sebastian(IV Etapa),Residencial,1,6.13,1089
2018,3,Pio XII,Residencial,3,13,1
2017,9,Vereda La Aurora,Rural,2,13.6,104
2016,4,Vereda Manzanares,Industrial,Industrial,14.71,7
2016,7,Camilo Torres,Residencial,2,13.18,375
2017,4,Vereda La Violeta,Rural,3,12.38,8
2016,8,Velez,Residencial,2,10,1
2017,2,Las Americas,Suministro a Constru,Suministro a Constru,15,1
2017,8,Guayacanes,Oficial,Oficial,58,1
2017,2,San Cayetano,Oficial,Oficial,4,1
2017,7,Fanny Gonzalez,Residencial,3,12,164
2017,1,Cervantes,Oficial,Oficial,7.33,3
2017,12,Persia,Suministro a Constru,Suministro a Constru,39,1
2018,3,Arrayanes,Residencial,2,11.01,70
2016,11,Vereda El Arenillo,Rural,3,15.09,47
2017,10,Santa Helena - Conjunto La Estacion,Suministro a Constru,Suministro a Constru,244,1
2017,11,La Carola,Oficial,Oficial,67,2
2016,10,La Sultana,Residencial,1,11,1
2018,2,Sierra Morena,Residencial,1,7.66,61
2017,12,Milan,Residencial,3,34,6
2016,2,Nevado,Servicios Especiales,Servicios Especiales,57,1
2017,12,Vereda Java,Rural,3,8.82,11
2017,5,Vereda La Palma,Rural,4,13.8,5
2016,2,Cervantes,Residencial,2,19.89,9
2017,8,Chachafruto,Residencial,3,18,1
2017,2,Vereda Guacas,Rural,3,12.67,15
2016,4,Alferez Real,Residencial,2,24,2
2016,5,Vereda La China,Rural,5,13.5,2
2018,5,La Estrella,Residencial,5,9.74,351
2016,1,Aranjuez,Comercial,Comercial,15.76,17
2018,3,Vereda Alto del Zarzo,Rural,1,14.83,6
2016,5,San Sebastian (I - II Etapa),Rural,2,1,1
2016,9,Vereda Bajo Tablazo,Industrial,Industrial,21.86,7
2016,11,Las Americas,Residencial,4,12.33,12
2017,4,Centro,Servicios Especiales,Servicios Especiales,40.22,23
2017,5,Vereda Alto Tablazo,Rural,1,11.95,21
2016,9,San Sebastian (I - II Etapa),Residencial,1,10.57,568
2017,9,Arboleda,Comercial,Comercial,15.3,43
2016,1,Viveros,Residencial,3,16.14,281
2018,4,CampoHermoso (Univ. Mzles),Residencial,2,16.3,10
2018,1,Baja Suiza,Oficial,Oficial,35,1
2017,2,Vereda La Linda,Rural,5,11,1
2017,11,Versalles,Residencial,6,8.02,463
2017,3,Tejares,Servicios Especiales,Servicios Especiales,16,1
2016,1,Fatima,Oficial,Oficial,38.25,4
2016,4,Marmato,Residencial,1,13.99,176
2016,7,La Isla,Comercial,Comercial,7,1
2017,7,Vereda La Linda,Residencial,1,11,6
2017,9,Vereda La Trinidad,Comercial,Comercial,6,2
2016,9,La Toscana,Residencial,1,30,2
2016,4,Sacatin,Residencial,4,10.58,43
2018,5,Las Americas,Residencial,5,32.43,7
2017,2,El encuentro,Comercial,Comercial,11.6,10
2016,7,Vereda San Peregrino,Oficial,Oficial,40.25,4
2016,10,Vereda Alto del Zarzo,Industrial,Industrial,148.5,2
2017,11,Centro,Residencial,6,9.07,15
2016,3,Vereda Java,Oficial,Oficial,50,1
2018,1,Alferez Real,Suministro a Constru,Suministro a Constru,18,1
2016,10,Zafiro,Residencial,1,6.4,50
2017,12,La Enea,Residencial,1,16.24,17
2018,5,Residencias Manizales,Servicios Especiales,Servicios Especiales,12.88,8
2017,9,Uribe,Residencial,5,9.29,31
2018,5,Villapilar,Servicios Especiales,Servicios Especiales,17,1
2016,12,Guamal,Servicios Especiales,Servicios Especiales,10,1
2017,9,La Toscana,Comercial,Comercial,199.56,9
2017,11,Vereda El Aventino,Rural,1,13.21,43
2017,9,La Sultana,Servicios Especiales,Servicios Especiales,16.5,2
2016,2,El Trebol,Comercial,Comercial,15.11,9
2016,10,Vereda La Trinidad,Rural,3,13.23,13
2017,12,Villapilar II,Suministro a Constru,Suministro a Constru,0,1
2016,8,Vereda Guacas,Rural,4,8,3
2017,12,Los Cedros,Residencial,3,13.03,411
2016,1,Bajo Prado,Residencial,3,12.69,174
2016,8,Vereda El Guineo,Rural,2,15,5
2016,10,Lleras,Servicios Especiales,Servicios Especiales,41.6,5
2018,6,Vereda Mal Paso,Rural,3,47,1
2016,10,Los Alcazares,Comercial,Comercial,43.73,11
2016,4,Galan,Oficial,Oficial,31,4
2018,7,La Argentina,Comercial,Comercial,15.93,44
2017,5,Castellana,Servicios Especiales,Servicios Especiales,0,1
2017,6,Chipre,Residencial,1,11.25,4
2017,2,La Francia,Comercial,Comercial,22,3
2018,2,San Joaquin,Residencial,1,8.53,15
2016,8,Vereda Minitas,Comercial,Comercial,26,1
2016,10,La Avanzada,Residencial,2,17.83,58
2016,7,20 de julio,Comercial,Comercial,8.8,5
2016,12,Zona Industrial,Rural,2,5.5,2
2018,2,San Jorge,Residencial,1,33,1
2016,6,La Cumbre,Residencial,1,23,1
2016,3,Alhambra,Residencial,4,59,1
2017,2,La Florida,Residencial,3,71.5,4
2017,3,Vereda Morrogordo,Rural,1,9,14
2018,1,Granjas y Viviendas,Residencial,2,13.75,4
2017,3,Chipre,Comercial,Comercial,13.87,117
2017,10,Vereda Bajo Corinto,Rural,2,0,1
2017,5,Colombia,Servicios Especiales,Servicios Especiales,10.5,2
2017,5,Camilo Torres,Residencial,1,5.63,87
2018,3,Fatima,Servicios Especiales,Servicios Especiales,58,3
2016,1,Colon,Servicios Especiales,Servicios Especiales,23.5,2
2017,4,Corinto Urbano,Residencial,3,8,1
2016,12,La Enea,Comercial,Comercial,13.95,196
2017,7,Bella Montaña (Hosp G. - Esc),Comercial,Comercial,47,1
2016,12,Asis,Comercial,Comercial,23,1
2017,8,Vereda Cuchilla de los Santa,Rural,4,19,1
2016,10,Las Americas,Residencial,2,10,4
2016,10,Vereda Bajo Tablazo,Residencial,3,35,1
2017,7,Zona Industrial,Industrial,Industrial,1398.08,26
2016,10,Versalles,Residencial,5,10.34,381
2017,6,Alta Suiza,Comercial,Comercial,10.53,137
2016,8,Bengala,Servicios Especiales,Servicios Especiales,5,1
2018,4,Alameda,Residencial,6,3,1
2016,1,Vereda La Violeta,Industrial,Industrial,16,2
2017,4,Los Cedros,Residencial,4,0,1
2016,10,Vereda La Linda,Oficial,Oficial,609.67,3
2016,1,San Joaquin,Comercial,Comercial,13.95,82
2016,6,Vereda Farallones,Rural,1,5.44,18
2016,11,Los Alcazares,Residencial,2,12.9,91
2017,1,las Delicias,Residencial,2,16.35,204
2017,5,Vereda Minitas,Rural,1,8.9,20
2017,11,Vereda La Cabaña,Servicios Especiales,Servicios Especiales,82.5,2
2017,7,Villapilar,Oficial,Oficial,1750.5,2
2016,4,La Francia,Residencial,5,6.14,145
2016,8,Vereda La Linda,Servicios Especiales,Servicios Especiales,47.5,2
2017,10,Vereda La China,Oficial,Oficial,11,2
2018,1,Versalles,Industrial,Industrial,1172.17,6
2017,2,Los Agustinos,Oficial,Oficial,77,1
2016,6,Vereda Hoyo Frio,Rural,1,14.71,7
2016,1,Solferino,Residencial,1,11.85,46
2017,6,El Porvenir,Residencial,2,11.24,437
2016,3,Vereda El Arenillo,Rural,6,42,1
2018,4,Minitas,Comercial,Comercial,23.77,13
2016,7,Camelia,Residencial,5,11.5,10
2016,5,CampoAmor,Comercial,Comercial,9.09,43
2016,8,las Delicias,Oficial,Oficial,51,3
2017,10,20 de julio,Comercial,Comercial,12.6,5
2016,11,Los Agustinos,Servicios Especiales,Servicios Especiales,68,3
2016,3,Velez,Residencial,3,12.72,338
2017,5,Vereda Manzanares,Industrial,Industrial,9.29,7
2017,8,Vereda Morrogacho,Rural,2,13,27
2018,2,Vereda Java,Industrial,Industrial,0.33,3
2016,1,San Sebastian (I - II Etapa),Residencial,1,11.64,565
2016,1,El Campin,Oficial,Oficial,9,1
2016,9,Vereda Morrogordo,Industrial,Industrial,14,3
2017,9,Cerros de la Alhambra,Servicios Especiales,Servicios Especiales,63,3
2018,2,Baja Suiza,Residencial,4,9.98,50
2017,6,Peralonso,Residencial,2,12.28,459
2016,1,La Toscana,Residencial,1,27.5,2
2017,8,Vereda Agua Bonita,Rural,2,11,11
2018,1,Asturias,Residencial,4,13.15,157
2018,6,Chipre,Residencial,1,17,3
2017,2,VillaHermosa - La Playa,Comercial,Comercial,13.05,20
2018,7,las Delicias,Residencial,1,2,1
2017,12,Bella Montaña (Hosp G. - Esc),Rural,2,3,1
2017,10,Valles de la Alhambra,Residencial,6,9,1
2016,11,La Leonora,Residencial,4,12.74,360
2016,5,Baja Leonora,Residencial,1,16.92,12
2016,9,Vereda Minitas,Rural,2,15.71,7
2016,2,La Estrella,Residencial,6,10.08,154
2016,1,San Jose,Oficial,Oficial,77.82,11
2018,2,Parque Caldas,Residencial,3,7.5,2
2017,12,Vereda La Palma,Rural,2,14.18,90
2017,11,Vereda La Argelia,Rural,2,6.96,24
2016,6,Los Cedros,Residencial,2,12.81,16
2016,9,Vereda Morrogordo,Rural,3,19,2
2017,12,Camelia,Residencial,5,8.9,10
2016,1,las Delicias,Residencial,2,17.15,209
2017,7,Vereda Santa Clara,Rural,2,2,19
2016,7,Zona Industrial,Residencial,4,7,2
2017,1,Velez,Servicios Especiales,Servicios Especiales,11.25,4
2017,8,Samaria,Residencial,2,16.75,4
2017,4,Los Rosales,Residencial,6,9.52,141
2016,9,Uribe,Residencial,3,12.61,505
2017,11,La Cumbre,Servicios Especiales,Servicios Especiales,8,1
2016,5,Vereda Bajo Tablazo,Rural,1,16.46,90
2018,6,Vereda El Arenillo,Rural,6,24,1
2018,4,Cervantes,Residencial,2,18.5,12
2016,7,Lleras,Residencial,2,21,1
2016,9,Colombia,Residencial,3,12.62,429
2017,6,20 de julio,Oficial,Oficial,78,1
2016,8,La Francia,Suministro a Constru,Suministro a Constru,9.5,2
2017,3,PaloNegro,Comercial,Comercial,2.5,8
2017,10,Los Agustinos,Oficial,Oficial,83,1
2016,10,Camilo Torres,Residencial,2,12.98,375
2018,1,San Marcel,Comercial,Comercial,24.31,13
2018,5,Vereda Quiebra de Velez,Rural,4,18,4
2016,6,Villa Julia,Oficial,Oficial,3,1
2017,12,Vereda La Trinidad,Residencial,4,15.67,3
2016,1,Centro,Residencial,2,21,1
2016,10,San Joaquin,Comercial,Comercial,16.26,82
2016,10,Panorama,Residencial,3,7.24,128
2018,6,Baja Leonora,Residencial,2,19,1
2016,4,Bosques de Niza,Residencial,4,10.53,462
2016,7,Los Alcazares,Suministro a Constru,Suministro a Constru,20,1
2016,1,San Sebastian (I - II Etapa),Comercial,Comercial,22,1
2016,3,Guamal,Residencial,1,11,4
2016,7,Vereda La Linda,Rural,1,12.89,94
2017,3,Los Agustinos,Residencial,4,8.98,94
2017,12,Vereda La China,Rural,1,8.33,9
2017,9,Nevado,Oficial,Oficial,30.4,5
2016,9,Vereda La Trinidad,Servicios Especiales,Servicios Especiales,36,1
2018,5,Vereda Santa Clara,Industrial,Industrial,6,1
2016,5,Vereda La Aurora,Rural,1,10.62,63
2017,8,Vereda La Trinidad,Rural,3,14.92,13
2016,9,Vereda Guacas,Rural,1,13.95,60
2017,12,Los Alcazares,Residencial,4,10.52,861
2016,2,San Antonio,Industrial,Industrial,4,1
2017,8,Vereda La Linda,Rural,3,12.98,40
2017,9,Fundadores,Servicios Especiales,Servicios Especiales,8,2
2018,4,Baja Suiza,Comercial,Comercial,26.67,3
2017,2,Arboleda,Servicios Especiales,Servicios Especiales,104.43,7
2016,10,El Paraiso,Residencial,2,6.17,6
2016,5,La Asuncion,Residencial,3,12.67,677
2018,1,Los Alcazares,Residencial,4,11.59,861
2016,7,Vereda Minitas,Servicios Especiales,Servicios Especiales,365,1
2016,2,Vereda El Rosario,Rural,6,26.63,8
2018,3,Alta Suiza,Residencial,2,7.78,41
2016,9,Vereda Guacas,Industrial,Industrial,0,1
2018,1,Lleras,Residencial,4,10.57,265
2017,10,Lusitania,Comercial,Comercial,8,1
2017,7,Vereda La China,Rural,5,25,2
2016,9,La Cumbre,Residencial,2,11.22,738
2017,11,El encuentro,Residencial,1,6.1,20
2017,2,Lleras,Residencial,4,11.59,264
2016,12,Vereda San Peregrino,Industrial,Industrial,46.67,6
2017,1,San Antonio,Residencial,2,82,1
2018,5,El Carmen,Residencial,1,12.21,625
2018,1,Alta Suiza,Oficial,Oficial,28.25,4
2016,8,Camelia,Suministro a Constru,Suministro a Constru,1,3
2016,3,Vereda Agua Bonita,Rural,4,293,1
2016,1,Lleras,Residencial,6,7.44,84
2018,6,La Carola,Comercial,Comercial,9.07,14
2018,3,Vereda Santa Clara,Industrial,Industrial,1,1
2016,1,La Argentina,Residencial,5,6.15,48
2016,4,Caserio La Enea,Residencial,3,6.33,3
2017,10,Vereda Cueva Santa,Oficial,Oficial,21,1
2017,12,Aranjuez,Servicios Especiales,Servicios Especiales,2,2
2016,11,Cerros de la Alhambra,Residencial,4,21,1
2018,1,Baja Leonora,Residencial,4,1,1
2017,11,Caserio La Enea,Comercial,Comercial,2,1
2016,7,La Francia,Comercial,Comercial,27.33,3
2018,1,Vereda Hoyo Frio,Rural,2,9,4
2018,2,CampoAmor,Comercial,Comercial,6.9,48
2017,5,Vereda Cueva Santa,Comercial,Comercial,10,2
2017,8,Vereda Cuchilla del Salado,Oficial,Oficial,22.8,5
2017,8,Vereda La Manuela,Rural,3,23,1
2016,1,Colon,Residencial,3,21.87,311
2017,12,Vereda El Arenillo,Industrial,Industrial,11.6,5
2017,10,La Leonora,Residencial,6,7.95,218
2017,5,Viveros,Comercial,Comercial,9.56,9
2017,12,Vereda Cuchilla del Salado,Rural,1,8.64,59
2018,6,Eucaliptus,Residencial,2,11.65,339
2016,7,Altos de Capri,Residencial,3,6.45,33
2017,8,Guayacanes,Residencial,6,8.74,1530
2017,1,Los Agustinos,Residencial,3,13.18,325
2016,4,Vereda Bajo Corinto,Industrial,Industrial,81,1
2016,3,Milan,Comercial,Comercial,19.44,61
2016,8,Ciudadela La Linda,Residencial,1,13.09,11
2016,1,Milan,Oficial,Oficial,34,1
2018,4,Los Agustinos,Residencial,3,12.55,322
2018,5,Villa Nueva,Residencial,2,4,1
2017,8,Bengala,Residencial,2,9.82,498
2016,3,Vereda Bajo Tablazo,Industrial,Industrial,23.29,7
2018,5,Las Americas,Residencial,3,13.69,1397
2018,5,San Cayetano,Comercial,Comercial,61.75,4
2017,12,Santa Helena - Conjunto La Estacion,Residencial,4,6.42,229
2017,11,El Porvenir,Oficial,Oficial,81,1
2016,1,Guayacanes,Servicios Especiales,Servicios Especiales,7.67,24
2016,10,Vereda Alto Corinto,Rural,2,15,1
2017,12,Bengala,Residencial,2,9.21,499
