ANIO,ESTRATO,PROMEDIO
2016,4,6.47
2016,4,13
2016,2,14.9
2017,5,17.91
2016,1,15.83
2016,2,16.33
2016,6,11.75
2017,2,11.92
2017,5,33
2017,1,7.75
2017,5,6.74
2017,1,30
2018,3,7.57
2016,1,11.73
2016,3,11.96
2017,5,22
2016,2,20.5
2017,3,39.5
2017,1,14.6
2016,3,16.91
2018,3,10.74
2017,2,24.8
2017,4,9.69
2018,3,13.52
2017,1,17.33
2016,1,6.33
2017,4,14
2017,1,6.33
2017,5,8.59
2018,1,4.82
2016,2,15.56
2016,3,11.5
2018,1,17.63
2016,3,4
2016,3,20.35
2016,5,10.08
2016,6,5
2017,1,6.2
2016,6,12.52
2017,1,14
2017,3,10.25
2017,2,10.1
2017,2,14
2016,3,6.14
2016,4,11.65
2016,1,7.77
2017,5,5.5
2016,1,4.31
2016,6,13.21
2016,3,11
2016,3,13.04
2018,4,8.71
2016,4,9.42
2017,1,12.27
2017,3,19.08
2017,2,8.78
2018,4,21
2016,1,16
2017,2,24
2018,1,23
2016,2,14.27
2018,2,24
2018,4,6.9
2018,1,9.42
2017,1,18
2016,6,5.69
2016,5,10.21
2017,2,13.36
2018,4,11.6
2017,4,10.25
2016,3,11.73
2018,2,13.53
2017,3,6.54
2017,2,7.33
2016,4,7.13
2016,4,13.67
2016,1,7.5
2016,3,15.86
2017,1,7.92
2018,1,11.11
2017,2,15
2016,3,5.33
2017,5,7.62
2016,3,13.7
2017,5,11.21
2017,3,12.3
2016,2,14.14
2017,4,8.1
2017,3,9
2016,2,14.6
2018,2,10.28
2016,5,9.35
2016,2,11.6
2017,2,10.83
2018,2,34
2018,1,28
2016,5,11.87
2018,1,9.92
2016,1,13.88
2018,3,17
2018,3,12.61
2016,5,12.18
2016,1,13.56
2018,2,14.88
2017,4,10.21
2016,4,10.44
2017,6,20
2016,2,14
2018,2,7
2016,3,16.2
2018,2,1
2018,5,12
2016,3,10.98
2016,1,11.84
2017,5,31.29
2018,5,11.03
2016,2,18.44
2017,3,6.57
2017,3,12.15
2016,2,12.1
2018,4,9.9
2016,4,12.86
2017,6,14.49
2018,6,16.8
2016,2,14.38
2016,5,17.67
2017,2,11
2017,3,11.33
2018,2,14.4
2018,5,1
2018,4,6
2017,4,6.67
2016,2,8.5
2016,4,30.25
2017,3,17
2018,2,8.81
2017,2,12.54
2017,3,15.13
2017,4,45
2016,6,8.57
2017,4,8.9
2018,4,12
2018,4,7.33
2016,1,12.68
2017,3,24
2016,3,9.32
2016,2,14.52
2017,2,11.14
2016,6,11.42
2016,5,6
2018,4,8.84
2018,3,34
2017,2,11.34
2017,3,15.69
2016,2,12.62
2017,2,12.42
2017,3,17
2017,2,34
2017,1,12.45
2018,2,17.98
2016,4,4
2017,1,10.4
2017,4,1.33
2017,2,14.33
2017,2,13.06
2016,4,28
2016,4,14.5
2017,1,11.81
2016,1,11.13
2016,1,14.16
2017,3,12.46
2016,4,10
2016,4,8.71
2017,4,6.68
2016,1,6
2016,2,12
2016,2,22.57
2017,2,13.33
2016,5,22.57
2016,1,8
2017,2,8.88
2016,1,12
2016,3,22
2018,3,14.75
2017,4,6.56
2017,3,11.74
2017,3,5
2016,6,109.25
2018,3,10.31
2016,6,62.5
2017,3,12.75
2017,2,16.98
2018,6,98.5
2018,3,14.26
2017,1,13.9
2018,6,7.35
2017,1,16.67
2017,1,14.45
2018,1,13.46
2016,3,14.5
2016,2,12.17
2017,4,13.87
2017,3,13.55
2018,1,10
2017,6,11.71
2016,5,16
2017,3,15.36
2017,2,20.5
2016,5,11.35
2016,2,15.6
2017,3,23.6
2017,1,6.8
2016,4,12.18
2018,1,7.86
2016,2,13.19
2018,2,4
2018,1,1
2016,1,13.43
2017,5,20
2016,4,16
2017,4,11
2017,2,25
2017,2,11.86
2016,3,1.25
2018,1,22
2016,2,12.75
2017,1,14
2016,1,10.79
2016,2,19
2017,4,13.59
2017,1,14.14
2016,4,11.37
2017,1,9.29
2017,2,8
2016,2,9.53
2016,6,13.3
2016,3,14.28
2017,1,17
2017,5,11.27
2016,2,13.87
2018,4,11
2017,6,22
2018,3,17.36
2017,5,18
2017,3,0.2
2018,1,32.5
2018,1,12.47
2016,5,11
2017,3,13.98
2016,3,10.55
2017,4,12.93
2017,2,15.65
2016,3,6.7
2018,2,10.17
2017,4,18.5
2016,1,12.09
2016,4,9.72
2017,4,1
2017,2,12.83
2016,2,6
2016,2,13.3
2018,1,6.49
2016,2,9
2016,3,13.55
2016,3,11.21
2016,3,14.4
2017,6,7.41
2016,3,13.87
2018,2,4.75
2016,2,12.62
2016,4,11.2
2017,1,11.2
2018,3,13.55
2018,3,5
2016,2,11.3
2016,3,12.88
2017,5,6.19
2018,3,13.15
2017,4,5.67
2016,6,10.51
2016,5,8.29
2018,1,3.6
2018,3,7.41
2018,5,9.44
2016,4,13.12
2016,1,9.05
2017,1,14.82
2016,1,16
2018,1,12.44
2016,2,6.55
2017,4,6
2016,2,11.82
2016,3,6.61
2017,2,13.67
2017,2,12.16
2018,2,8
2017,4,7.8
2016,1,8.15
2017,1,13
2016,4,3
2018,1,13
2016,1,9.22
2016,2,13.85
2018,5,22
2016,1,5.91
2017,2,10.17
2017,5,9.85
2016,1,10.33
2017,1,13
2016,2,13
2017,1,8.3
2017,5,5
2017,2,10.61
2017,3,7.62
2016,1,10.48
2017,6,3
2017,6,10.07
2016,4,8.81
2017,2,13.57
2017,1,6.43
2017,1,11.74
2017,4,16.63
2017,2,18
2017,2,15.53
2017,4,1
2016,3,8
2016,4,7
2017,5,53
2016,2,11.33
2016,4,12
2017,2,8.17
2016,2,11.44
2016,3,0.5
2016,1,12
2018,3,6
2016,1,11.68
2018,1,8.46
2017,1,16.08
2016,2,1
2017,1,15.35
2017,3,12.63
2016,5,10.74
2017,5,10.17
2017,4,13
2016,3,8.5
2017,6,19.07
2017,2,12.5
2018,1,1.5
2018,5,9.42
2017,3,10.58
2017,1,12.18
2017,2,61
2016,2,8.52
2016,2,9.24
2017,2,15.83
2016,3,9.1
2018,1,6.16
2018,2,13.29
2016,3,10.89
2016,4,11.5
2018,2,12.43
2017,4,16.2
2016,3,14.65
2017,2,8.02
2017,1,13.41
2017,2,74
2016,1,9.33
2017,5,16
2017,2,12.16
2018,4,10.04
2016,5,8.09
2017,1,11.9
2017,6,21.51
2016,1,5.91
2017,5,9.63
2017,4,7
2016,5,12.44
2018,3,15.17
2018,3,7.22
2017,5,11
2016,4,15.1
2017,1,12.17
2018,5,15
2016,1,12.42
2016,2,21.7
2016,3,4.67
2016,1,4.18
2016,3,15.11
2016,2,16.67
2016,1,12.44
2017,2,17
2016,4,6.71
2016,4,3
2017,5,8.65
2018,3,8
2016,1,11.82
2017,4,14
2017,5,11.2
2016,6,8
2017,4,6
2016,6,13.95
2016,3,4.36
2018,1,13.82
2016,4,21.67
2016,3,2
2017,2,9.75
2016,2,12.8
2018,4,3
2017,1,11
2017,3,7
2017,2,38
2016,3,14.02
2017,5,7.05
2017,3,8
2016,4,10.16
2017,4,7
2018,4,9
2016,3,11.79
2018,1,2.55
2017,1,9.81
2016,2,10.63
2017,2,9.29
2016,6,12.5
2017,2,23.67
2017,2,12.48
2018,1,5
2017,1,10.41
2018,5,9
2018,5,10.58
2017,1,10.11
2017,3,59.5
2018,6,14.73
2016,6,5
2018,4,14.17
2016,1,12.91
2017,4,11
2016,6,11.75
2016,1,17.82
2016,4,7.52
2017,3,9.5
2016,2,15.23
2017,4,11.35
2016,2,19.33
2017,2,10.49
2016,5,3
2017,3,8.44
2017,6,8.43
2017,1,6.95
2018,3,6.84
2016,6,88.5
2017,3,13.55
2016,2,12.59
2018,4,6.67
2017,2,15
2017,5,15.4
2016,1,13.23
2017,3,15.25
2016,4,11.75
2017,1,3.67
2016,2,17.04
2018,2,14.93
2016,4,12.86
2018,6,13.63
2018,2,16
2017,1,9.14
2018,2,12.4
2017,4,5
2017,2,12.09
2017,6,11.07
2017,3,12.36
2016,6,12.84
2017,4,12.6
2016,2,6
2018,1,18
2018,3,41
2016,1,24.5
2017,1,10.33
2017,2,12.08
2016,1,15.5
2018,4,17
2016,2,11.76
2016,3,24
2016,4,10
2018,1,3.5
2017,4,8.67
2018,1,24
2017,1,11.15
2017,4,13.26
2018,4,3
2016,4,12.25
2016,2,14.4
2017,2,16.67
2018,2,12.06
2018,3,11.5
2016,2,10.83
2017,3,13.4
2017,3,7.95
2017,4,1.5
2016,4,7.32
2016,1,15
2017,2,16.36
2016,4,17.38
2018,2,9.26
2016,2,8.67
2016,4,5
2016,3,11.48
2017,4,12.35
2018,4,12.48
2016,2,7
2016,1,12
2017,2,13.36
2017,5,9.16
2016,3,11.5
2018,1,7.94
2016,1,10.26
2016,4,10.76
2017,3,8.74
2016,3,8.84
2016,1,18.33
2017,3,13.18
2017,1,5.71
2017,3,11.43
2017,5,11
2017,2,15
2016,6,8.02
2017,1,6.58
2017,1,14.75
2018,1,10
2018,1,9.71
2017,2,13.36
2016,6,18.39
2017,3,15.57
2018,4,12.08
2017,2,13.39
2017,3,9.1
2017,1,3.89
2017,3,17.15
2018,3,32
2017,3,15.39
2018,6,11.17
2018,3,7
2016,1,14.14
2016,3,12.53
2016,3,25
2016,4,10.21
2018,6,100
2016,3,11.14
2018,1,7.04
2016,4,12.39
2018,6,11.83
2017,1,11.41
2017,3,15.75
2018,6,10.57
2018,4,6.44
2017,4,10.32
2016,3,19.51
2016,5,7.39
2018,1,12.94
2017,1,10.29
2016,2,4.98
2018,5,8.83
2017,2,16.56
2016,5,7
2017,2,10.2
2016,4,12.15
2018,2,8.76
2016,4,6.14
2017,4,10
2017,2,2.82
2016,6,35
2016,2,12.19
2016,2,4.57
2016,6,9.97
2017,1,70
2017,3,8.86
2017,1,2.5
2017,1,9.6
2018,2,13.4
2016,3,16.43
2016,4,9.88
2016,3,9.75
2018,5,9.57
2017,2,26
2016,6,11.79
2017,3,26
2017,4,10
2016,2,15.48
2017,1,13
2017,1,22
2016,2,26
2016,2,7
2016,2,14
2016,2,21.11
2018,2,23.4
2016,6,41
2016,3,4.5
2016,6,34
2017,3,23
2017,3,10.95
2017,3,4.67
2016,6,20.97
2016,1,11.84
2016,4,14.12
2017,4,10.6
2016,4,12.6
2016,3,12
2017,2,10.44
2016,1,18.5
2016,3,13.25
2017,5,95
2017,2,15.16
2016,6,7.36
2016,4,11.58
2017,2,20.29
2016,3,12.2
2017,4,7
2017,1,13.13
2017,5,27.83
2016,3,13.83
2018,3,19.38
2016,3,16
2017,1,9.97
2017,2,13.23
2017,4,12.5
2017,2,29
2016,2,10.92
2017,2,13.72
2018,1,11.33
2016,3,12.12
2016,5,10.33
2018,4,6.5
2017,4,191
2016,3,7.67
2017,3,10.22
2017,1,6.5
2017,3,11.17
2017,2,10
2016,1,3.33
2017,2,6.33
2018,2,13.13
2018,6,12
2017,3,12.38
2017,1,16.33
2016,1,9.67
2018,3,10.74
2018,1,8.06
2016,1,16
2017,1,12.37
2018,1,17
2016,1,9
2016,2,10.37
2017,3,11.91
2017,3,8.5
2016,3,30
2018,2,11.45
2017,2,11.23
2016,2,13.08
2018,1,35
2018,2,12.9
2018,2,13.03
2018,1,12.68
2017,6,21.67
2017,2,3
2017,3,9.81
2017,3,11.95
2017,1,9.57
2018,2,11.79
2018,2,3
2018,4,11.5
2017,1,7.9
2017,2,11.32
2016,1,6.61
2016,2,16.95
2016,2,7.5
2017,2,7.29
2016,6,8.92
2018,1,8.83
2016,3,17.63
2016,4,12.6
2016,1,8.33
2017,2,3
2016,2,11.63
2018,1,18
2017,4,45
2018,1,6.81
2017,3,12.33
2017,3,13.11
2017,3,12.74
2017,2,14.47
2016,2,11.71
2016,4,1
2016,2,10.17
2018,2,6
2016,5,9.38
2017,4,16.15
2016,6,10.13
2018,4,14
2017,4,9.32
2017,1,13.44
2017,3,12.09
2016,6,12.93
2017,1,10.08
2017,4,18
2018,3,12.96
2016,2,12.55
2016,4,8.19
2016,2,12.94
2017,2,11.29
2018,3,18
2016,6,11.33
2016,2,5.29
2018,2,10.38
2016,2,11.45
2016,2,11.25
2018,2,26
2016,1,2.17
2016,1,10.82
2017,2,7.4
2016,2,8
2018,2,13.95
2018,2,14.14
2017,4,13.63
2018,2,8.98
2017,2,10.9
2017,3,7.6
2017,3,11.83
2016,2,10.83
2016,1,8
2016,5,7
2018,2,12.68
2018,5,8
2016,2,20.6
2016,4,27
2017,4,9
2016,5,5.31
2016,1,13.47
2018,2,9.85
2018,2,1
2018,2,10.34
2017,3,20.35
2016,1,20.83
2017,6,13.33
2018,2,11.67
2016,4,11.7
2018,2,16.33
2016,6,14.74
2016,4,11.12
2017,2,12.8
2016,2,14.27
2018,3,9
2017,3,1.4
2016,1,11.25
2016,2,16.03
2017,4,11.37
2016,2,4.5
2018,6,6.18
2017,1,13
2016,1,3
2016,1,9.29
2017,3,12.38
2018,6,10.47
2016,3,10.94
2017,4,25.5
2018,2,13.97
2017,3,12.94
2018,1,7.13
2017,4,12.08
2016,1,16.69
2018,1,13.73
2017,2,3.57
2018,3,9.98
2017,4,10.74
2016,6,10.29
2018,2,14.24
2016,3,13.93
2017,2,21.39
2016,1,12
2017,4,15.08
2016,1,9
2018,3,13.9
2016,3,11.98
2017,6,11.94
2017,6,5
2017,2,10.96
2017,3,12
2016,5,9.13
2017,3,7.91
2018,3,14
2017,3,18
2016,1,6
2017,6,12.14
2017,3,8.52
2017,6,4
2017,2,12.83
2016,3,7.55
2016,5,10.27
2018,2,12.65
2017,2,19
2016,1,12
2017,2,6.5
2016,3,8.65
2017,2,13.57
2016,1,18.2
2018,1,5.5
2016,3,13.03
2017,1,14.06
2016,1,10.93
2016,3,12.3
2017,3,4
2018,3,13
2018,1,4.44
2016,2,2
2017,3,11.16
2016,1,11.75
2017,3,10.14
2016,4,11.11
2017,3,28
2017,1,11.5
2016,2,10
2016,2,80
2016,3,16.05
2016,1,7
2018,1,9.1
2016,1,12.14
2018,1,11.33
2017,2,14.14
2017,3,7
2017,3,12.37
2018,3,6
2017,1,30
2017,3,13
2017,2,8.35
2017,6,12.19
2017,1,12.41
2018,2,12.57
2016,3,14.92
2018,1,12.67
2016,2,14.9
2016,3,9.71
2018,2,5.33
2017,4,15.67
2018,2,10.18
2018,1,9
2016,6,21
2017,3,22
2018,6,9
2018,1,3
2016,1,0.17
2016,1,10.08
2016,3,15.19
2018,1,29
2017,6,7.61
2016,1,10.59
2017,6,97.5
2018,4,6
2017,3,13.3
2017,5,9
2016,3,8.67
2018,5,9.7
2018,2,9.33
2018,3,10.5
2016,1,13.68
2016,4,20.48
2017,3,12
2018,3,6.97
2017,4,11.34
2017,2,13
2016,4,3
2017,3,11.13
2017,3,6.92
2016,6,10.62
2016,4,17.1
2017,6,21.7
2017,4,9.77
2016,1,12.71
2017,1,9.67
2016,4,10.9
2016,2,17.25
2017,4,18
2018,6,12.94
2018,1,9.96
2018,1,9.02
2017,4,18
2018,1,9.43
2017,6,8.6
2017,2,11.1
2016,5,4
2017,1,7.5
2016,3,14.53
2016,5,4
2018,2,11.99
2016,3,4.5
2017,1,16.69
2017,2,4
2017,1,2.5
2018,5,7.48
2017,2,9.83
2018,5,7.56
2016,1,6.14
2016,6,94.25
2017,2,11.75
2016,2,3
2017,3,31
2017,1,16.82
2016,1,8.54
2017,2,28
2017,3,4
2017,5,9.9
2017,4,22.33
2016,3,6.07
2016,3,14.3
2016,5,19
2018,4,12.71
2017,1,12.44
2017,1,15.5
2016,2,11.03
2017,2,9.43
2017,3,13.67
2016,1,18
2018,2,14.46
2017,1,28.5
2016,3,10.01
2017,4,22.25
2018,3,12.28
2016,1,13.18
2017,3,94.75
2018,3,17.42
2017,1,21
2016,1,6.81
2016,2,11.43
2016,3,13.44
2017,2,11.6
2017,4,9
2016,5,12
2016,3,13.66
2017,2,11.1
2016,2,11.65
2017,1,13
2018,2,15.91
2017,2,11.99
2017,1,12.1
2018,5,11.45
2016,2,19
2017,2,13.13
2018,3,11.18
2016,2,12.98
2017,2,21
2016,5,10.9
2017,3,10.07
2018,3,11
2017,6,10.53
2017,3,13.67
2017,5,24
2016,2,9.45
2017,2,10.01
2017,6,9.98
2017,6,11.55
2016,6,13.67
2016,4,4
2017,5,15
2017,1,10.3
2017,5,10.73
2016,4,22.97
2018,3,2.8
2018,1,11.69
2016,2,11.94
2017,2,8.75
2016,3,25
2018,6,2
2016,4,15.5
2017,2,1.32
2017,3,11.2
2016,4,24
2017,5,17.5
2018,5,6.85
2017,1,20.6
2016,4,8
2017,2,14
2018,1,9.82
2016,2,18.84
2017,1,10.95
2017,3,9.98
2016,1,11.52
2017,1,9.88
2018,3,11.45
2016,3,11.49
2016,2,16.89
2016,3,22.47
2017,1,9
2017,4,23
2017,4,14
2017,5,18.26
2016,6,19.98
2016,3,9.63
2018,3,13.53
2017,3,12.59
2017,1,10
2016,2,13.15
2016,2,13.69
2016,3,16.29
2016,1,5.5
2017,3,9.71
2016,3,16.86
2016,2,8
2016,5,9.39
2017,3,13.45
2017,1,13
2017,4,7.82
2016,4,6
2016,3,12.64
2017,3,14.87
2018,3,17.71
2017,3,1
2017,2,11.8
2018,4,16.11
2018,2,14.4
2017,1,7.83
2016,1,7
2016,5,10.38
2016,6,5.64
2018,2,15.82
2017,1,11.21
2018,1,3.65
2016,3,7.5
2017,6,62
2016,2,15.85
2018,2,12.23
2017,1,13.27
2016,4,42.22
2018,3,6.92
2016,2,14.03
2017,4,7.83
2016,3,10.58
2016,2,4.5
2016,5,7.54
2017,3,12.02
2016,2,14.42
2017,2,16.78
2016,3,9.03
2016,2,11
2016,4,9
2017,3,22.67
2016,2,22.63
2017,4,12.33
2018,2,16.7
2017,2,14.13
2016,1,11.22
2017,3,13.99
2016,3,1
2018,3,14.88
2017,3,9
2017,3,14.64
2016,2,13.79
2016,2,10.25
2017,1,7.92
2017,1,30
2017,3,14.48
2017,1,10.31
2016,2,12.71
2018,3,10.61
2016,6,13.1
2016,6,9.74
2017,3,10.43
2017,1,9.5
2016,1,12.58
2017,3,13.36
2016,4,11
2017,1,9.86
2018,3,16.86
2016,3,13.57
2017,1,19.75
2016,5,3
2016,1,11
2016,1,6.13
2018,3,13
2017,2,13.6
2016,2,13.18
2017,3,12.38
2016,2,10
2017,3,12
2018,2,11.01
2016,3,15.09
2016,1,11
2018,1,7.66
2017,3,34
2017,3,8.82
2017,4,13.8
2016,2,19.89
2017,3,18
2017,3,12.67
2016,2,24
2016,5,13.5
2018,5,9.74
2018,1,14.83
2016,2,1
2016,4,12.33
2017,1,11.95
2016,1,10.57
2016,3,16.14
2018,2,16.3
2017,5,11
2017,6,8.02
2016,1,13.99
2017,1,11
2016,1,30
2016,4,10.58
2018,5,32.43
2017,6,9.07
2016,1,6.4
2017,1,16.24
2017,5,9.29
2017,1,13.21
2016,3,13.23
2016,4,8
2017,3,13.03
2016,3,12.69
2016,2,15
2018,3,47
2017,1,11.25
2018,1,8.53
2016,2,17.83
2016,2,5.5
2018,1,33
2016,1,23
2016,4,59
2017,3,71.5
2017,1,9
2018,2,13.75
2017,1,5.63
2017,3,8
2017,4,19
2016,2,10
2016,3,35
2016,5,10.34
2018,6,3
2016,1,5.44
2016,2,12.9
2017,2,16.35
2017,1,8.9
2016,5,6.14
2016,1,14.71
2016,1,11.85
2017,2,11.24
2016,6,42
2016,5,11.5
2016,3,12.72
2017,2,13
2016,1,11.64
2018,4,9.98
2017,2,12.28
2016,1,27.5
2017,2,11
2018,4,13.15
2018,1,17
2018,1,2
2017,2,3
2017,6,9
2016,4,12.74
2016,1,16.92
2016,2,15.71
2016,6,10.08
2018,3,7.5
2017,2,14.18
2017,2,6.96
2016,2,12.81
2016,3,19
2017,5,8.9
2016,2,17.15
2017,2,2
2016,4,7
2017,2,16.75
2017,6,9.52
2016,3,12.61
2016,1,16.46
2018,6,24
2018,2,18.5
2016,2,21
2016,3,12.62
2016,2,12.98
2018,4,18
2017,4,15.67
2016,2,21
2016,3,7.24
2018,2,19
2016,4,10.53
2016,1,11
2016,1,12.89
2017,4,8.98
2017,1,8.33
2016,1,10.62
2017,3,14.92
2016,1,13.95
2017,4,10.52
2017,3,12.98
2016,2,6.17
2016,3,12.67
2018,4,11.59
2016,6,26.63
2018,2,7.78
2018,4,10.57
2017,5,25
2016,2,11.22
2017,1,6.1
2017,4,11.59
2017,2,82
2018,1,12.21
2016,4,293
2016,6,7.44
2016,5,6.15
2016,3,6.33
2016,4,21
2018,4,1
2018,2,9
2017,3,23
2016,3,21.87
2017,6,7.95
2017,1,8.64
2018,2,11.65
2016,3,6.45
2017,6,8.74
2017,3,13.18
2016,1,13.09
2018,3,12.55
2018,2,4
2017,2,9.82
2018,3,13.69
2017,4,6.42
2016,2,15
2017,2,9.21
2016,3,10.29
2016,4,223
2017,4,9.5
2018,2,5
2018,3,12.68
2017,3,33
2018,2,18
2017,3,11.75
2016,2,20.67
2016,2,28.75
2017,2,7.25
2016,4,15
2018,2,14.17
2017,1,15
2017,3,11.48
2017,1,9.39
2016,4,11.63
2016,3,14.27
2018,1,14.8
2016,1,5.3
2018,2,15.67
2018,4,13.26
2016,1,6.88
2017,3,13.03
2016,1,7.5
2017,1,6.56
2018,3,13.16
2017,4,18.25
2016,6,4.56
2018,2,4
2016,2,11.75
2017,2,11.9
2018,5,10.15
2016,1,11.86
2016,1,10.38
2017,2,4.71
2018,2,13
2017,6,8
2018,4,9.36
2018,3,5
2017,1,7.71
2016,3,13.76
2017,5,11.19
2018,4,11.5
2017,3,19.44
2016,4,11.09
2016,5,25
2018,2,6.9
2017,2,11.56
2017,2,5
2017,3,12.55
2017,2,11.77
2018,4,36
2017,5,17.11
2016,3,10.2
2018,2,12.55
2018,1,6.3
2017,5,7.27
2018,1,6.4
2016,1,10.37
2016,3,13.13
2018,2,15.11
2016,1,10.5
2018,3,13.97
2018,2,11.09
2016,2,9.33
2016,2,13.26
2016,5,10.23
2017,4,12
2018,3,11.92
2016,2,11.65
2017,3,9.34
2016,1,13.25
2018,4,12
2016,4,7.51
2017,4,23.63
2016,4,11.84
2017,2,18.33
2016,6,22.8
2016,2,18
2017,3,13.75
2017,3,9
2017,3,12.59
2017,4,10.72
2017,2,30
2017,2,15.94
2016,2,8
2016,2,13.88
2016,3,14.44
2016,4,12.83
2018,1,21.5
2018,2,15
2017,2,12.12
2016,1,9.98
2016,2,14.23
2018,3,13.67
2016,2,13.2
2017,3,36
2017,4,25
2016,4,10.57
2018,2,13.67
2017,2,4.86
2017,3,12.5
2018,2,12.25
2018,3,5
2018,1,7.78
2018,3,12.19
2016,3,13.68
2016,4,10.98
2018,3,39
2016,3,13.21
2017,1,89
2017,2,11.35
2018,2,20
2016,3,12.75
2016,2,14
2018,6,20.58
2016,4,7.33
2018,4,5
2018,1,4.67
2017,1,11.95
2017,1,8
2017,3,6.93
2016,3,9
2016,4,11.79
2016,1,6
2017,2,14.69
2016,1,11.5
2016,3,7.33
2017,4,11.88
2016,4,6
2017,4,11.15
2017,5,13.17
2017,5,9.06
2016,2,13.5
2018,3,11.88
2018,4,1
2016,5,9.86
2018,6,18
2017,2,6.5
2017,4,11.19
2018,2,14.06
2018,1,12.65
2018,1,13.02
2018,3,7.64
2017,3,10.2
2018,2,15.12
2017,4,11.75
2017,3,11.43
2017,6,7.87
2016,4,16.5
2016,3,22.67
2016,6,10.93
2017,3,10.41
2016,4,15.24
2016,2,14.1
2018,3,8
2016,2,12.72
2016,1,5.93
2018,2,12.24
2017,1,7.1
2016,1,14.7
2016,2,10.89
2016,2,10
2016,3,12.5
2018,1,7.65
2016,1,13.03
2016,4,20.83
2018,1,12
2016,2,87
2016,2,19
2018,2,13.12
2016,6,35
2017,4,10.38
2017,3,23.8
2016,4,21
2016,3,2.67
2017,3,13.45
2016,3,3
2016,3,14.68
2017,6,5.82
2018,1,10.74
2018,3,7.39
2017,2,9.4
2017,1,12.71
2018,3,14
2017,4,8
2016,3,8.49
2016,3,13.19
2017,4,27
2016,1,8.9
2018,2,11.5
2016,6,12
2017,2,18.17
2016,6,8.46
2016,3,13.49
2018,1,12.81
2016,4,5
2016,3,70
2018,3,21.45
2016,3,9.86
2017,5,8.64
2017,3,7.71
2017,2,13.03
2017,2,14.21
2018,1,6.48
2018,2,6.67
2016,2,17.03
2016,2,21.4
2016,4,11.21
2016,3,9.46
2016,6,13.25
2018,1,4
2016,4,11.05
2017,1,13.06
2018,4,12.52
2017,6,19.6
2016,6,11.7
2018,5,9.34
2017,3,12.66
2016,1,11.1
2016,1,15
2017,2,6.5
2018,4,9.07
2017,1,13.82
2018,3,14.24
2016,2,19
2017,2,8.4
2017,4,15.5
2017,1,13.76
2018,1,10.3
2017,3,14.21
2017,3,12.53
2018,2,14.54
2017,4,9.59
2018,2,16.08
2018,5,37
2016,4,7.33
2016,3,14.8
2018,4,4
2016,1,7.6
2018,3,11.78
2016,2,4
2017,2,15.89
2016,2,8.13
2016,5,8
2016,3,8.52
2017,2,6.85
2018,5,6.46
2018,4,12.08
2016,1,10.77
2016,1,16.2
2016,1,14.41
2016,6,22.59
2016,2,12.57
2017,3,1
2017,2,15.19
2016,4,10.19
2017,2,14.91
2018,5,16.8
2016,1,28
2018,3,11.88
2018,1,6.5
2018,3,29
2016,1,14.29
2017,4,12
2016,1,9.83
2016,3,6
2016,1,7
2017,2,4.86
2017,3,5.5
2016,1,7
2016,2,11.73
2016,3,17.22
2016,3,14.13
2017,4,12
2017,1,13.18
2017,3,12.23
2017,1,10.07
2017,1,84
2018,3,16
2016,1,15.9
2017,3,9.8
2016,2,13.6
2018,3,11.95
2016,4,8.3
2016,4,12.35
2017,2,8.29
2017,4,8.2
2016,3,9.03
2018,2,11.2
2018,1,11
2018,1,15.25
2017,4,3
2017,1,12.61
2016,3,19
2018,1,10.38
2018,4,9.55
2016,2,12.17
2017,1,18.5
2017,1,4.25
2018,2,7.41
2017,3,7.31
2018,4,9
2016,3,12
2016,3,2.6
2016,2,11.99
2017,3,13.04
2017,3,7.67
2016,3,10.62
2016,3,14.47
2016,1,7.61
2017,3,6.81
2018,4,5.67
2018,2,14.14
2016,4,12.5
2016,2,10.44
2017,3,10.1
2018,3,10.95
2018,3,7.31
2017,2,9.06
2016,2,12.5
2017,2,26
2017,1,83
2017,6,13.48
2018,2,9
2016,3,6.86
2017,1,8
2018,2,6.43
2017,3,15.53
2017,5,84
2016,4,10.19
2017,5,12.92
2017,5,10.53
2017,1,12.2
2017,1,9.5
2016,3,13.5
2018,1,7.26
2017,3,49
2017,1,13.53
2017,1,10.24
2018,1,17.06
2017,1,11
2016,3,12.76
2016,5,22.55
2017,1,9.4
2017,2,17
2016,1,16.47
2016,2,13.8
2017,3,3.83
2018,5,7.5
2017,3,18.77
2018,5,10.95
2017,2,14
2017,1,18
2018,2,11.64
2017,1,14.28
2016,2,16.19
2016,1,14
2017,2,13.43
2018,5,6.62
2016,1,13.39
2016,2,8.88
2016,1,11.75
2017,1,11.55
2018,1,7.93
2018,1,5.11
2017,1,9.67
2017,3,16.92
2017,4,9.82
2017,1,6.66
2016,1,15.5
2017,5,8.4
2017,2,10.6
2017,5,6
2017,1,5.95
2017,1,8.74
2016,2,13.18
2017,2,12.5
2016,3,17.92
2018,3,14.77
2016,4,5
2016,5,8.5
2018,4,10.14
2017,3,13.17
2016,1,19.5
2016,1,8.36
2016,4,14.38
2016,4,9
2016,5,6.93
2018,1,11.77
2018,6,19
2017,4,12.19
2017,2,10.38
2016,4,5
2017,3,12.36
2017,2,13.83
2016,1,6.7
2018,3,8
2017,3,9.8
2017,4,10.25
2017,2,16.49
2016,4,4
2017,3,42.5
2017,2,14.15
2017,2,15.09
2016,2,14.77
2017,3,12.07
2018,4,10
2016,3,13.65
2017,1,9.76
2016,1,30.5
